datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
06/01/2011 0:00,1,0,1,1,0.18,0.2424,0.55,0,11
06/01/2011 1:00,1,0,1,1,0.16,0.2273,0.64,0,4
06/01/2011 2:00,1,0,1,1,0.16,0.2273,0.64,0,2
06/01/2011 4:00,1,0,1,2,0.16,0.197,0.64,0.0896,1
06/01/2011 5:00,1,0,1,2,0.14,0.1818,0.69,0.0896,4
06/01/2011 6:00,1,0,1,2,0.14,0.1667,0.63,0.1045,36
06/01/2011 7:00,1,0,1,2,0.16,0.2273,0.59,0,95
06/01/2011 8:00,1,0,1,1,0.16,0.2273,0.59,0,219
06/01/2011 9:00,1,0,1,2,0.18,0.2424,0.51,0,122
06/01/2011 10:00,1,0,1,1,0.2,0.2576,0.47,0,45
06/01/2011 11:00,1,0,1,1,0.22,0.2576,0.44,0.0896,59
06/01/2011 12:00,1,0,1,1,0.26,0.2879,0.35,0,84
06/01/2011 13:00,1,0,1,1,0.26,0.2727,0.35,0.1045,67
06/01/2011 14:00,1,0,1,1,0.28,0.2727,0.36,0.1642,70
06/01/2011 15:00,1,0,1,1,0.28,0.2727,0.36,0,62
06/01/2011 16:00,1,0,1,1,0.26,0.2576,0.38,0.1642,86
06/01/2011 17:00,1,0,1,1,0.22,0.2273,0.51,0.1642,172
06/01/2011 18:00,1,0,1,1,0.22,0.2273,0.51,0.1343,163
06/01/2011 19:00,1,0,1,1,0.22,0.2576,0.55,0.0896,112
06/01/2011 20:00,1,0,1,1,0.2,0.2121,0.51,0.1642,69
06/01/2011 21:00,1,0,1,2,0.22,0.2121,0.55,0.2239,48
06/01/2011 22:00,1,0,1,2,0.22,0.2121,0.51,0.2836,52
06/01/2011 23:00,1,0,1,2,0.2,0.197,0.59,0.194,23
07/01/2011 0:00,1,0,1,2,0.2,0.197,0.64,0.194,17
07/01/2011 1:00,1,0,1,2,0.2,0.197,0.69,0.2239,7
07/01/2011 2:00,1,0,1,2,0.2,0.197,0.69,0.2239,1
07/01/2011 4:00,1,0,1,2,0.2,0.2121,0.69,0.1343,1
07/01/2011 5:00,1,0,1,3,0.22,0.2727,0.55,0,5
07/01/2011 6:00,1,0,1,2,0.2,0.2576,0.69,0,34
07/01/2011 7:00,1,0,1,1,0.2,0.2121,0.69,0.1343,84
07/01/2011 8:00,1,0,1,1,0.2,0.197,0.51,0.2537,210
07/01/2011 9:00,1,0,1,1,0.2,0.1818,0.47,0.2985,134
07/01/2011 10:00,1,0,1,1,0.22,0.197,0.37,0.3284,63
07/01/2011 11:00,1,0,1,2,0.2,0.197,0.4,0.2239,67
07/01/2011 12:00,1,0,1,2,0.2,0.197,0.37,0.2537,59
07/01/2011 13:00,1,0,1,2,0.2,0.1818,0.37,0.2836,73
07/01/2011 14:00,1,0,1,2,0.2,0.197,0.4,0.2537,50
07/01/2011 15:00,1,0,1,2,0.2,0.2121,0.37,0.1642,72
07/01/2011 16:00,1,0,1,2,0.2,0.2121,0.37,0.1642,87
07/01/2011 17:00,1,0,1,2,0.2,0.2576,0.37,0,187
07/01/2011 18:00,1,0,1,1,0.2,0.2273,0.4,0.0896,123
07/01/2011 19:00,1,0,1,1,0.16,0.197,0.55,0.0896,95
07/01/2011 20:00,1,0,1,1,0.18,0.2121,0.47,0.1045,51
07/01/2011 21:00,1,0,1,1,0.18,0.197,0.47,0.1343,39
07/01/2011 22:00,1,0,1,2,0.18,0.197,0.43,0.1642,36
07/01/2011 23:00,1,0,1,2,0.18,0.197,0.51,0.1642,15
08/01/2011 0:00,1,0,0,2,0.18,0.197,0.51,0.1642,25
08/01/2011 1:00,1,0,0,2,0.18,0.2121,0.55,0.0896,16
08/01/2011 2:00,1,0,0,2,0.18,0.2424,0.55,0,16
08/01/2011 3:00,1,0,0,3,0.18,0.197,0.55,0.1642,7
08/01/2011 4:00,1,0,0,3,0.18,0.197,0.55,0.1642,1
08/01/2011 5:00,1,0,0,2,0.16,0.1667,,0.1642,5
08/01/2011 6:00,1,0,0,2,0.16,0.1667,0.74,0.1642,2
08/01/2011 7:00,1,0,0,2,0.16,0.1818,0.74,0.1045,9
08/01/2011 8:00,1,0,0,3,0.16,0.1818,0.93,0.1045,15
08/01/2011 9:00,1,0,0,3,0.16,0.1818,0.93,0.1045,20
08/01/2011 10:00,1,0,0,2,0.18,0.197,0.8,0.1642,61
08/01/2011 11:00,1,0,0,2,0.2,0.1818,0.69,0.3881,62
08/01/2011 12:00,1,0,0,2,0.2,0.1818,0.59,0.3582,98
08/01/2011 13:00,1,0,0,1,0.2,0.1818,0.44,0.3284,102
08/01/2011 14:00,1,0,0,1,0.2,0.1667,0.32,0.4925,95
08/01/2011 15:00,1,0,0,1,0.2,0.1667,0.32,0.4478,74
08/01/2011 16:00,1,0,0,1,0.18,0.1364,0.29,0.4478,76
08/01/2011 17:00,1,0,0,1,0.16,0.1212,0.37,0.5522,69
08/01/2011 18:00,1,0,0,1,0.14,0.1212,0.39,0.2985,55
08/01/2011 19:00,1,0,0,1,0.14,0.1212,0.36,0.2537,30
08/01/2011 20:00,1,0,0,1,0.12,0.1212,0.36,0.2537,28
08/01/2011 21:00,1,0,0,1,0.12,0.1061,0.39,0.3582,37
08/01/2011 22:00,1,0,0,1,0.12,0.1061,0.36,0.3881,34
08/01/2011 23:00,1,0,0,1,0.1,0.0606,0.39,0.4478,22
09/01/2011 0:00,1,0,0,1,0.1,0.0758,0.42,0.3881,25
09/01/2011 1:00,1,0,0,1,0.1,0.0606,0.42,0.4627,12
09/01/2011 2:00,1,0,0,1,0.1,0.0606,0.46,0.4627,11
09/01/2011 3:00,1,0,0,1,0.1,0.0758,0.46,0.4179,4
09/01/2011 4:00,1,0,0,1,0.08,0.0909,0.53,0.194,1
09/01/2011 5:00,1,0,0,1,0.08,0.0909,0.53,0.194,1
09/01/2011 6:00,1,0,0,1,0.1,0.0909,0.49,0.2836,1
09/01/2011 7:00,1,0,0,1,0.08,0.0909,0.53,0.194,6
09/01/2011 8:00,1,0,0,1,0.1,0.0909,0.49,0.2836,10
09/01/2011 9:00,1,0,0,1,0.12,0.0758,0.46,0.5224,19
09/01/2011 10:00,1,0,0,1,0.14,0.1061,0.43,0.3881,49
09/01/2011 11:00,1,0,0,1,0.16,0.1212,0.4,0.5224,49
09/01/2011 12:00,1,0,0,1,0.18,0.1364,0.37,0.4478,83
09/01/2011 13:00,1,0,0,1,0.2,0.1667,0.34,0.4478,75
09/01/2011 14:00,1,0,0,1,0.22,0.1818,0.32,0.4627,72
09/01/2011 15:00,1,0,0,1,0.22,0.197,0.35,0.3582,82
09/01/2011 16:00,1,0,0,1,0.2,0.1667,0.34,0.4478,92
09/01/2011 17:00,1,0,0,1,0.18,0.1515,0.37,0.3881,62
09/01/2011 18:00,1,0,0,1,0.16,0.1364,0.4,0.3284,48
09/01/2011 19:00,1,0,0,1,0.16,0.1364,0.43,0.3284,41
09/01/2011 20:00,1,0,0,1,0.14,0.1212,0.46,0.2537,38
09/01/2011 21:00,1,0,0,1,0.14,0.1061,0.46,0.4179,20
09/01/2011 22:00,1,0,0,1,0.14,0.1212,0.46,0.2985,15
09/01/2011 23:00,1,0,0,1,0.12,0.1364,0.5,0.194,6
10/01/2011 0:00,1,0,1,1,0.12,0.1212,0.5,0.2836,5
10/01/2011 1:00,1,0,1,1,0.12,0.1212,0.5,0.2836,1
10/01/2011 2:00,1,0,1,1,0.12,0.1212,0.5,0.2239,3
10/01/2011 3:00,1,0,1,1,0.12,0.1212,0.5,0.2239,1
10/01/2011 4:00,1,0,1,1,0.1,0.1212,0.54,0.1343,3
10/01/2011 5:00,1,0,1,1,0.1,0.1061,0.54,0.2537,3
10/01/2011 6:00,1,0,1,1,0.12,0.1212,0.5,0.2836,31
10/01/2011 7:00,1,0,1,1,0.12,0.1212,0.5,0.2239,77
10/01/2011 8:00,1,0,1,2,0.12,0.1212,0.5,0.2836,188
10/01/2011 9:00,1,0,1,2,0.14,0.1212,0.5,0.2537,94
10/01/2011 10:00,1,0,1,2,0.14,0.1212,0.5,0.2985,31
10/01/2011 11:00,1,0,1,2,0.16,0.1364,0.47,0.2836,30
10/01/2011 12:00,1,0,1,2,0.2,0.1818,0.4,0.2836,52
10/01/2011 13:00,1,0,1,2,0.2,0.1818,0.4,0.2836,54
10/01/2011 14:00,1,0,1,2,0.2,0.197,0.4,0.2239,47
10/01/2011 15:00,1,0,1,2,0.2,0.197,0.4,0.2239,45
10/01/2011 16:00,1,0,1,1,0.2,0.2121,0.4,0.1343,74
10/01/2011 17:00,1,0,1,1,0.2,0.2273,0.4,0.1045,178
10/01/2011 18:00,1,0,1,1,0.2,0.197,0.4,0.2239,155
10/01/2011 19:00,1,0,1,1,0.16,0.1667,0.47,0.1642,95
10/01/2011 20:00,1,0,1,1,0.16,0.1667,0.5,0.1642,74
10/01/2011 21:00,1,0,1,1,0.14,0.1364,0.59,0.194,38
10/01/2011 22:00,1,0,1,1,0.14,0.1515,0.59,0.1642,24
10/01/2011 23:00,1,0,1,1,0.14,0.1515,0.59,0.1642,18
11/01/2011 0:00,1,0,1,1,0.14,0.1667,0.59,0.1045,12
11/01/2011 1:00,1,0,1,1,0.14,0.1515,0.59,0.1642,3
11/01/2011 2:00,1,0,1,2,0.16,0.1515,0.55,0.194,3
11/01/2011 5:00,1,0,1,2,0.16,0.1818,0.55,0.1343,6
11/01/2011 6:00,1,0,1,2,0.16,0.1818,0.55,0.1343,27
11/01/2011 7:00,1,0,1,2,0.16,0.2273,0.55,0,99
11/01/2011 8:00,1,0,1,2,0.18,0.2121,0.51,0.0896,217
11/01/2011 9:00,1,0,1,2,0.18,0.197,0.51,0.1642,130
11/01/2011 10:00,1,0,1,2,0.2,0.2121,0.51,0.1642,54
11/01/2011 11:00,1,0,1,2,0.2,0.2121,0.47,0.1343,35
11/01/2011 12:00,1,0,1,2,0.2,0.2273,0.51,0.1045,57
11/01/2011 13:00,1,0,1,2,0.2,0.2273,0.59,0.0896,52
11/01/2011 14:00,1,0,1,2,0.2,0.2273,0.59,0.0896,63
11/01/2011 15:00,1,0,1,2,0.16,0.197,0.8,0.0896,47
11/01/2011 16:00,1,0,1,2,0.16,0.1515,0.86,0.2239,76
11/01/2011 17:00,1,0,1,2,0.16,0.1515,0.86,0.2239,136
11/01/2011 18:00,1,0,1,3,0.16,0.1818,0.93,0.1045,95
11/01/2011 19:00,1,0,1,3,0.16,0.2273,0.93,0,51
11/01/2011 20:00,1,0,1,3,0.16,0.1515,0.93,0.194,32
11/01/2011 21:00,1,0,1,3,0.16,0.197,0.86,0.0896,20
11/01/2011 22:00,1,0,1,3,0.16,0.1818,0.93,0.1045,29
11/01/2011 23:00,1,0,1,3,0.16,0.197,0.93,0.0896,19
12/01/2011 0:00,1,0,1,2,0.16,0.197,0.86,0.0896,7
12/01/2011 1:00,1,0,1,2,0.16,0.1818,0.86,0.1045,6
12/01/2011 2:00,1,0,1,1,0.14,0.1515,0.86,0.1343,1
12/01/2011 5:00,1,0,1,1,0.14,0.1515,0.86,0.1642,5
12/01/2011 6:00,1,0,1,1,0.12,0.1515,0.93,0.1343,16
12/01/2011 7:00,1,0,1,1,0.14,0.1515,0.69,0.1343,54
12/01/2011 8:00,1,0,1,1,0.16,0.1667,0.59,0.1642,128
12/01/2011 9:00,1,0,1,1,0.16,0.1364,0.59,0.3284,81
12/01/2011 10:00,1,0,1,1,0.18,0.1818,0.55,0.2239,39
12/01/2011 11:00,1,0,1,1,0.2,0.1818,0.51,0.3881,35
12/01/2011 12:00,1,0,1,1,0.2,0.1515,0.47,0.5821,55
12/01/2011 13:00,1,0,1,1,0.22,0.197,0.44,0.3582,49
12/01/2011 14:00,1,0,1,1,0.2,0.1818,0.47,0.3284,44
12/01/2011 15:00,1,0,1,1,0.2,0.1667,0.47,0.4179,49
12/01/2011 16:00,1,0,1,1,0.22,0.197,0.44,0.3284,68
12/01/2011 17:00,1,0,1,1,0.2,0.1818,0.47,0.3582,139
12/01/2011 18:00,1,0,1,1,0.2,0.1515,0.47,0.5224,137
12/01/2011 19:00,1,0,1,1,0.18,0.1515,0.47,0.4179,83
12/01/2011 20:00,1,0,1,1,0.16,0.1364,0.5,0.3284,56
12/01/2011 21:00,1,0,1,1,0.16,0.1364,0.55,0.3284,57
12/01/2011 22:00,1,0,1,1,0.16,0.1212,0.55,0.4478,33
12/01/2011 23:00,1,0,1,1,0.14,0.1061,0.59,0.4179,20
13/01/2011 0:00,1,0,1,1,0.14,0.1212,0.59,0.2836,7
13/01/2011 1:00,1,0,1,1,0.14,0.1212,0.5,0.2836,2
13/01/2011 2:00,1,0,1,1,0.14,0.1212,0.5,0.3582,2
13/01/2011 3:00,1,0,1,1,0.14,0.1212,0.5,0.3284,3
13/01/2011 4:00,1,0,1,1,0.14,0.1212,0.5,0.2537,4
13/01/2011 5:00,1,0,1,1,0.14,0.1212,0.5,0.2985,3
13/01/2011 6:00,1,0,1,1,0.12,0.1515,0.54,0.1343,28
13/01/2011 7:00,1,0,1,1,0.12,0.1515,0.54,0.1343,72
13/01/2011 8:00,1,0,1,1,0.14,0.1364,0.5,0.194,202
13/01/2011 9:00,1,0,1,1,0.14,0.1212,0.5,0.3284,139
13/01/2011 10:00,1,0,1,2,0.16,0.1364,0.5,0.3582,38
13/01/2011 11:00,1,0,1,2,0.2,0.1667,0.44,0.4478,37
13/01/2011 12:00,1,0,1,1,0.2,0.1667,0.44,0.4179,52
13/01/2011 13:00,1,0,1,1,0.22,0.197,0.41,0.4478,83
13/01/2011 14:00,1,0,1,1,0.22,0.197,0.41,0.3881,42
13/01/2011 15:00,1,0,1,1,0.24,0.2121,0.38,0.2985,60
13/01/2011 16:00,1,0,1,1,0.24,0.2121,0.38,0.3582,78
13/01/2011 17:00,1,0,1,1,0.2,0.1818,0.4,0.2836,162
13/01/2011 18:00,1,0,1,1,0.2,0.1818,0.4,0.3284,144
13/01/2011 19:00,1,0,1,1,0.16,0.1515,0.47,0.2537,99
13/01/2011 20:00,1,0,1,1,0.16,0.1515,0.47,0.2239,64
13/01/2011 21:00,1,0,1,1,0.14,0.1212,0.46,0.2985,40
13/01/2011 22:00,1,0,1,1,0.14,0.1212,0.46,0.3284,30
13/01/2011 23:00,1,0,1,1,0.12,0.1364,0.5,0.194,15
14/01/2011 0:00,1,0,1,1,0.12,0.1364,0.5,0.194,14
14/01/2011 1:00,1,0,1,1,0.1,0.1212,0.54,0.1642,5
14/01/2011 2:00,1,0,1,1,0.1,0.1212,0.54,0.1343,1
14/01/2011 3:00,1,0,1,1,0.1,0.1364,0.54,0.1045,1
14/01/2011 5:00,1,0,1,1,0.1,0.1364,0.54,0.0896,8
14/01/2011 6:00,1,0,1,1,0.1,0.1818,0.54,0,17
14/01/2011 7:00,1,0,1,1,0.1,0.1212,0.74,0.1642,70
14/01/2011 8:00,1,0,1,1,0.12,0.1667,0.68,0,158
14/01/2011 9:00,1,0,1,1,0.14,0.1515,0.69,0.1343,117
14/01/2011 10:00,1,0,1,1,0.18,0.1818,0.55,0.194,44
14/01/2011 11:00,1,0,1,1,0.18,0.1667,0.51,0.2836,53
14/01/2011 12:00,1,0,1,1,0.2,0.197,0.44,0.2537,61
14/01/2011 13:00,1,0,1,1,0.22,0.197,0.37,0.3881,77
14/01/2011 14:00,1,0,1,1,0.22,0.2121,0.41,0.2836,64
14/01/2011 15:00,1,0,1,1,0.24,0.2424,0.38,0.1642,68
14/01/2011 16:00,1,0,1,1,0.22,0.2424,0.41,0.1045,90
14/01/2011 17:00,1,0,1,1,0.22,0.2273,0.41,0.1642,159
14/01/2011 18:00,1,0,1,1,0.2,0.2576,0.47,0,139
14/01/2011 19:00,1,0,1,1,0.16,0.197,0.59,0.0896,92
14/01/2011 20:00,1,0,1,1,0.18,0.2424,0.59,0,68
14/01/2011 21:00,1,0,1,1,0.16,0.2273,0.69,0,52
14/01/2011 22:00,1,0,1,2,0.16,0.2273,0.69,0,36
14/01/2011 23:00,1,0,1,2,0.18,0.2424,0.55,0,27
15/01/2011 0:00,1,0,0,1,0.18,0.2424,0.55,0,28
15/01/2011 1:00,1,0,0,2,0.16,0.197,0.59,0.0896,20
15/01/2011 2:00,1,0,0,2,0.16,0.197,0.59,0.0896,12
15/01/2011 3:00,1,0,0,2,0.16,0.2273,0.59,0,8
15/01/2011 4:00,1,0,0,2,0.16,0.2273,0.59,0,5
15/01/2011 5:00,1,0,0,1,0.16,0.2273,0.59,0,1
15/01/2011 6:00,1,0,0,1,0.14,0.1667,0.63,0.1045,3
15/01/2011 7:00,1,0,0,1,0.14,0.2121,0.63,0,10
15/01/2011 8:00,1,0,0,1,0.14,0.1515,0.63,0.1343,23
15/01/2011 9:00,1,0,0,1,0.16,0.1818,0.64,0.1343,33
15/01/2011 10:00,1,0,0,1,0.18,0.197,0.59,0.1642,59
15/01/2011 11:00,1,0,0,1,0.2,0.197,0.55,0.2239,72
15/01/2011 12:00,1,0,0,1,0.24,0.2273,0.48,0.2239,89
15/01/2011 13:00,1,0,0,1,0.28,0.2576,0.38,0.2985,101
15/01/2011 14:00,1,0,0,1,0.3,0.2879,0.39,0.2836,118
15/01/2011 15:00,1,0,0,2,0.32,0.3182,0.36,0.194,129
15/01/2011 16:00,1,0,0,2,0.34,0.3333,0.34,0.194,128
15/01/2011 17:00,1,0,0,2,0.32,0.303,0.36,0.2836,83
15/01/2011 18:00,1,0,0,2,0.3,0.2879,0.45,0.2537,84
15/01/2011 19:00,1,0,0,2,0.32,0.303,0.39,0.2537,74
15/01/2011 20:00,1,0,0,2,0.32,0.303,0.39,0.2537,41
15/01/2011 21:00,1,0,0,2,0.32,0.303,0.39,0.2239,57
15/01/2011 22:00,1,0,0,2,0.3,0.3182,0.42,0.1045,26
15/01/2011 23:00,1,0,0,1,0.3,0.2879,0.45,0.2836,44
16/01/2011 0:00,1,0,0,1,0.26,0.303,0.56,0,39
16/01/2011 1:00,1,0,0,1,0.26,0.2727,0.56,0.1343,23
16/01/2011 2:00,1,0,0,1,0.26,0.2879,0.56,0.0896,16
16/01/2011 3:00,1,0,0,1,0.22,0.2727,0.69,0,15
16/01/2011 4:00,1,0,0,1,0.26,0.2576,0.56,0.1642,1
16/01/2011 5:00,1,0,0,2,0.26,0.2576,0.56,0.1642,2
16/01/2011 6:00,1,0,0,2,0.26,0.2576,0.56,0.1642,1
16/01/2011 7:00,1,0,0,2,0.24,0.2121,0.56,0.2985,3
16/01/2011 8:00,1,0,0,1,0.22,0.2121,0.55,0.2836,18
16/01/2011 9:00,1,0,0,1,0.22,0.2121,0.51,0.2537,32
16/01/2011 10:00,1,0,0,1,0.22,0.2121,0.51,0.2836,79
16/01/2011 11:00,1,0,0,1,0.24,0.2273,0.44,0.2537,93
16/01/2011 12:00,1,0,0,1,0.24,0.2121,0.41,0.2836,104
16/01/2011 13:00,1,0,0,1,0.26,0.2273,0.35,0.2985,118
